dispatch_id,date_id,campaign_id,customer_id,clicked_link
4075,20230404,54,2348,False
4076,20250331,53,3211,False
4077,20230403,54,4421,False
4078,20250227,52,4513,False
4079,20250215,52,3754,True
4080,20240330,51,1097,True
4081,20230323,54,915,False
4082,20230403,54,1256,True
4083,20240505,51,2996,True
4084,20230406,54,840,True
4085,20250312,53,1191,True
4086,20240412,51,2520,True
4087,20230324,54,2883,True
4088,20250430,53,3026,True
4089,20230321,54,1915,True
4090,20241216,55,4982,True
4091,20241109,55,472,False
4092,20250222,52,4492,False
4093,20241204,55,1701,True
4094,20220720,56,1470,False
4095,20250220,52,4535,True
4096,20220715,56,4291,False
4097,20240329,50,1503,False
4098,20230323,54,3139,False
4099,20240430,50,1727,False
4100,20250208,52,4981,True
4101,20241201,55,2410,True
4102,20241205,55,577,True
4103,20250224,52,3577,True
4104,20250226,52,1170,True
4105,20240426,50,4351,True
4106,20240411,50,2336,False
4107,20241121,55,3347,False
4108,20250228,52,3980,False
4109,20240408,51,1562,True
4110,20230403,54,2272,False
4111,20241031,55,1439,True
4112,20240331,51,1630,False
4113,20250415,53,4390,True
4114,20240501,50,2659,False
4115,20240417,51,2194,False
4116,20250210,52,569,True
4117,20230403,54,1081,True
4118,20240503,51,4314,True
4119,20240408,51,4234,False
4120,20250215,52,1354,True
4121,20250210,52,1632,False
4122,20240430,51,316,True
4123,20220725,56,3888,False
4124,20250209,52,1011,True
4125,20250223,52,2827,False
4126,20250212,52,4059,True
4127,20240331,50,4309,True
4128,20240414,50,321,False
4129,20250221,52,1509,False
4130,20240327,51,3890,True
4131,20240322,50,3931,False
4132,20250217,52,4914,False
4133,20241128,55,2042,False
4134,20241120,55,1550,False
4135,20250407,53,1580,False
4136,20241128,55,3999,False
4137,20250415,53,2051,False
4138,20250222,52,2213,True
4139,20240418,50,735,True
4140,20220705,56,443,True
4141,20250228,52,3059,True
4142,20240417,51,3158,True
4143,20240506,51,3948,False
4144,20220730,56,2233,False
4145,20250501,53,2712,True
4146,20250410,53,2473,False
4147,20220731,56,2475,False
4148,20250502,53,2991,True
4149,20240410,51,2545,False
4150,20220724,56,2073,True
4151,20250207,52,2150,False
4152,20240329,51,2265,False
4153,20220724,56,2731,True
4154,20240415,51,3315,True
4155,20220703,56,1474,True
4156,20250222,52,4241,True
4157,20240322,50,2932,True
4158,20241105,55,2913,False
4159,20250327,53,4695,True
4160,20240320,50,2877,False
4161,20240323,50,2193,False
4162,20240416,50,1832,True
4163,20220802,56,1157,True
4164,20250220,52,1334,False
4165,20240423,51,1988,True
4166,20240411,50,4687,True
4167,20241216,55,3588,True
4168,20241211,55,1406,False
4169,20250425,53,2432,False
4170,20250430,53,4806,True
4171,20250413,53,1046,True
4172,20240421,50,2624,True
4173,20230314,54,4263,True
4174,20250323,53,4743,True
4175,20250228,52,4454,False
4176,20230327,54,4660,False
4177,20240506,50,4673,True
4178,20230317,54,2602,False
4179,20250211,52,2112,False
4180,20220811,56,4629,False
4181,20250423,53,1402,True
4182,20250211,52,482,True
4183,20220723,56,3398,False
4184,20241101,55,2537,False
4185,20250317,53,2635,False
4186,20241109,55,4010,False
4187,20220702,56,2960,True
4188,20250215,52,2388,True
4189,20230406,54,2314,True
4190,20240317,50,4021,False
4191,20240315,50,1768,False
4192,20220826,56,2137,True
4193,20240430,51,1943,False
4194,20240325,50,2365,False
4195,20220801,56,4849,True
4196,20240423,51,1838,True
4197,20241112,55,1764,True
4198,20240422,50,3256,False
4199,20230323,54,2120,False
4200,20241215,55,3255,False
4201,20241122,55,737,False
4202,20240329,51,1334,False
4203,20241112,55,1437,True
4204,20240328,51,2078,False
4205,20220808,56,339,False
4206,20240429,51,763,True
4207,20240502,50,3141,True
4208,20220722,56,2462,True
4209,20240505,51,4162,True
4210,20240416,50,4556,False
4211,20240507,50,1828,True
4212,20241122,55,2378,True
4213,20220826,56,228,True
4214,20250216,52,4378,True
4215,20230322,54,3468,True
4216,20241112,55,3172,True
4217,20240323,50,491,True
4218,20240505,51,625,False
4219,20250422,53,2018,False
4220,20241217,55,1841,False
4221,20240418,50,2837,True
4222,20240402,51,1865,True
4223,20240504,50,474,True
4224,20240403,50,4278,False
4225,20240411,50,538,False
4226,20240321,50,748,True
4227,20240501,51,4079,True
4228,20241217,55,4035,False
4229,20230329,54,2740,True
4230,20220705,56,2642,False
4231,20240406,51,3386,True
4232,20250416,53,3625,False
4233,20220804,56,1879,False
4234,20240417,51,290,True
4235,20241104,55,2427,False
4236,20250221,52,2095,True
4237,20220802,56,2556,True
4238,20230402,54,401,False
4239,20240418,50,2164,True
4240,20240408,50,2500,False
4241,20230325,54,2144,True
4242,20241107,55,3587,False
4243,20230323,54,3209,False
4244,20220808,56,65,False
4245,20250228,52,536,False
4246,20241212,55,1458,False
4247,20241101,55,178,False
4248,20240424,50,802,False
4249,20241118,55,49,False
4250,20240425,50,2407,True
4251,20241204,55,4617,False
4252,20240329,50,2312,True
4253,20250211,52,4943,False
4254,20250222,52,2400,True
4255,20230328,54,5,False
4256,20240506,51,1404,True
4257,20250313,53,53,False
4258,20241103,55,1529,True
4259,20220817,56,2290,False
4260,20250221,52,3362,False
4261,20240430,50,3853,True
4262,20250214,52,625,False
4263,20230319,54,709,True
4264,20220728,56,4139,True
4265,20250311,53,1112,True
4266,20250412,53,474,True
4267,20230405,54,2562,True
4268,20240424,51,4306,False
4269,20240415,51,2547,True
4270,20220825,56,4462,True
4271,20241104,55,1315,False
4272,20240429,50,4588,False
4273,20230320,54,4538,True
4274,20220827,56,1580,False
4275,20250216,52,1155,False
4276,20250220,52,2956,False
4277,20240425,50,2316,False
4278,20241111,55,1217,False
4279,20250308,53,4310,False
4280,20250227,52,415,True
4281,20220820,56,4248,False
4282,20250324,53,1638,False
4283,20230326,54,10,True
4284,20241205,55,1624,False
4285,20250430,53,292,False
4286,20241119,55,509,False
4287,20250410,53,3444,False
4288,20250409,53,4377,False
4289,20241106,55,3067,True
4290,20250409,53,238,False
4291,20240417,50,2105,False
4292,20230321,54,1541,False
4293,20230405,54,1614,False
4294,20241201,55,2976,False
4295,20240504,51,2665,True
4296,20250224,52,3307,True
4297,20240331,50,241,True
4298,20220707,56,115,True
4299,20240505,51,690,True
4300,20230327,54,98,False
4301,20230322,54,4332,True
4302,20241207,55,4575,False
4303,20250329,53,1576,False
4304,20241205,55,362,True
4305,20220724,56,4820,False
4306,20241127,55,318,False
4307,20250419,53,4701,False
4308,20240425,50,464,False
4309,20241217,55,2603,False
4310,20250410,53,746,True
4311,20230330,54,2274,False
4312,20230326,54,2333,False
4313,20220712,56,85,False
4314,20240404,51,2944,True
4315,20240502,51,2833,False
4316,20240418,51,1152,True
4317,20230315,54,3087,False
4318,20241215,55,4938,False
4319,20240323,50,2673,False
4320,20240313,50,1315,True
4321,20250212,52,2987,False
4322,20230323,54,3372,True
4323,20250319,53,478,True
4324,20241128,55,1644,True
4325,20240421,51,4467,False
4326,20240508,50,2068,True
4327,20220721,56,3557,True
4328,20250225,52,3536,False
4329,20240331,50,2786,True
4330,20240331,51,1237,False
4331,20240425,50,4686,False
4332,20230327,54,772,True
4333,20220730,56,4427,True
4334,20220827,56,493,False
4335,20241112,55,2526,False
4336,20250327,53,1496,False
4337,20240417,51,2167,True
4338,20250417,53,1028,True
4339,20240321,50,2560,True
4340,20230327,54,3089,False
4341,20250213,52,2436,False
4342,20240415,51,785,False
4343,20240423,51,1037,True
4344,20220804,56,4081,False
4345,20230330,54,4933,False
4346,20230404,54,3561,False
4347,20230318,54,779,True
4348,20220721,56,3798,True
4349,20220724,56,4161,False
4350,20241113,55,3235,True
4351,20230324,54,2377,False
4352,20230318,54,3183,False
4353,20240408,51,47,False
4354,20240426,50,3505,True
4355,20230327,54,1284,False
4356,20240401,50,2558,False
4357,20250226,52,3168,False
4358,20241215,55,850,False
4359,20250417,53,567,False
4360,20240428,51,4560,False
4361,20230328,54,1519,True
4362,20230320,54,3298,False
4363,20250309,53,1589,True
4364,20220704,56,551,True
4365,20250218,52,4061,True
4366,20220809,56,695,True
4367,20250218,52,3010,False
4368,20250213,52,2559,True
4369,20250408,53,2656,False
4370,20220819,56,2515,True
4371,20250327,53,2338,False
4372,20250212,52,3890,True
4373,20240415,50,750,True
4374,20250320,53,809,True
4375,20220803,56,4249,False
4376,20250211,52,4898,False
4377,20240317,50,898,False
4378,20230319,54,4681,False
4379,20250407,53,4645,False
4380,20250316,53,2465,False
4381,20241120,55,1423,False
4382,20250210,52,4310,False
4383,20230406,54,4193,False
4384,20220824,56,3416,False
4385,20250228,52,3122,True
4386,20250319,53,303,False
4387,20240414,51,1045,False
4388,20240407,50,3459,True
4389,20230324,54,1541,True
4390,20250217,52,748,False
4391,20250221,52,111,True
4392,20241217,55,4466,False
4393,20250321,53,2504,False
4394,20240418,51,689,True
4395,20250223,52,2140,True
4396,20240418,51,4467,False
4397,20250422,53,3893,False
4398,20220822,56,4935,False
4399,20250218,52,3449,True
4400,20241201,55,1996,False
4401,20240417,50,684,True
4402,20240505,51,2289,False
4403,20250224,52,4597,True
4404,20241214,55,968,True
4405,20240418,50,2238,True
4406,20240415,51,4099,False
4407,20250422,53,1378,True
4408,20230330,54,3140,False
4409,20250406,53,4635,True
4410,20241125,55,191,False
4411,20241117,55,234,True
4412,20240402,51,2820,True
4413,20250217,52,1525,True
4414,20240316,50,2125,True
4415,20250222,52,4848,False
4416,20240320,50,4979,False
4417,20250212,52,2286,False
4418,20240330,50,959,False
4419,20241130,55,1796,True
4420,20250425,53,2462,False
4421,20240409,50,1996,False
4422,20230330,54,3300,False
4423,20250227,52,3638,True
4424,20241129,55,3501,False
4425,20250218,52,4768,True
4426,20240505,51,2201,False
4427,20220807,56,477,False
4428,20250318,53,4908,False
4429,20250215,52,2818,False
4430,20250418,53,3489,False
4431,20240503,51,1661,True
4432,20220719,56,927,True
4433,20241104,55,1965,True
4434,20220720,56,733,True
4435,20240505,51,3211,False
4436,20250228,52,734,False
4437,20240420,50,3600,True
4438,20220714,56,2922,False
4439,20240404,51,4449,False
4440,20230317,54,221,True
4441,20250209,52,1905,True
4442,20240401,51,3942,False
4443,20241108,55,4996,False
4444,20230326,54,1304,True
4445,20250316,53,4550,True
4446,20250209,52,3361,True
4447,20220809,56,2782,False
4448,20220804,56,1683,True
4449,20250502,53,1259,False
4450,20240423,51,59,True
4451,20241121,55,706,False
4452,20240409,51,895,False
4453,20240413,50,206,False
4454,20240508,50,3992,False
4455,20230329,54,775,True
4456,20250219,52,1069,False
4457,20240414,51,2333,True
4458,20240406,51,648,True
4459,20220708,56,4921,True
4460,20250219,52,299,True
4461,20250227,52,3955,True
4462,20240411,51,2094,False
4463,20240430,50,4856,True
4464,20250429,53,190,False
4465,20240501,51,3089,False
4466,20220715,56,2844,True
4467,20240423,51,3677,False
4468,20250209,52,2582,False
4469,20230405,54,4357,False
4470,20230325,54,4752,False
4471,20240330,51,4625,False
4472,20241114,55,307,True
4473,20220809,56,4764,True
4474,20240417,50,3415,False
4475,20240320,50,1275,True
4476,20241208,55,2631,False
4477,20230406,54,4411,True
4478,20250402,53,3615,False
4479,20230323,54,2476,True
4480,20241120,55,4330,False
4481,20250207,52,437,False
4482,20240409,51,3926,False
4483,20241113,55,4659,False
4484,20241201,55,3567,True
4485,20240426,51,2558,True
4486,20250210,52,2658,True
4487,20230321,54,2542,True
4488,20230404,54,665,True
4489,20230403,54,310,False
4490,20250222,52,4593,True
4491,20220802,56,4067,False
4492,20241214,55,2556,False
4493,20220819,56,1829,True
4494,20241205,55,4725,False
4495,20230317,54,2844,False
4496,20240331,50,1580,True
4497,20240507,50,78,True
4498,20241106,55,3326,True
4499,20250227,52,3188,False
4500,20220708,56,3006,True
4501,20220809,56,2386,True
4502,20250212,52,3089,True
4503,20241106,55,3039,False
4504,20250424,53,4758,True
4505,20250310,53,2497,False
4506,20220825,56,583,False
4507,20220705,56,4033,False
4508,20240413,50,481,True
4509,20250217,52,3198,True
4510,20250311,53,422,True
4511,20220703,56,2016,False
4512,20241208,55,1404,False
4513,20250221,52,4809,False
4514,20250225,52,4575,True
4515,20240409,50,117,False
4516,20240413,51,4333,False
4517,20220727,56,1979,True
4518,20220715,56,1672,False
4519,20241120,55,4305,False
4520,20240412,50,763,True
4521,20240416,51,2608,True
4522,20230314,54,1321,True
4523,20230401,54,3821,False
4524,20250428,53,2790,False
4525,20240418,51,4929,True
4526,20240326,50,3962,False
4527,20240422,50,130,True
4528,20230318,54,4867,True
4529,20240430,51,4535,False
4530,20230331,54,4334,True
4531,20220810,56,4268,True
4532,20240428,51,4922,True
4533,20230317,54,1764,True
4534,20250415,53,1463,False
4535,20220815,56,2409,True
4536,20240426,51,405,True
4537,20220718,56,4755,False
4538,20241118,55,3537,True
4539,20241212,55,878,False
4540,20250212,52,2575,True
4541,20241129,55,4386,False
4542,20220713,56,127,False
4543,20230405,54,2823,False
4544,20220820,56,1071,False
4545,20250415,53,4693,False
4546,20240504,51,1558,True
4547,20220829,56,4353,False
4548,20220716,56,2110,True
4549,20230403,54,137,False
4550,20240508,50,2241,True
4551,20220812,56,3228,True
4552,20250426,53,4493,False
4553,20230331,54,1946,True
4554,20240429,51,400,False
4555,20240423,51,623,True
4556,20240319,50,1751,True
4557,20220723,56,161,True
4558,20230331,54,4489,True
4559,20240425,50,3254,True
4560,20230322,54,3359,True
4561,20230322,54,2647,True
4562,20230317,54,4104,False
4563,20230322,54,4836,False
4564,20240321,50,4008,True
4565,20240406,51,3341,True
4566,20230322,54,3844,False
4567,20250314,53,1130,True
4568,20240507,50,4069,False
4569,20230326,54,3756,True
4570,20241124,55,4654,False
4571,20250326,53,1318,False
4572,20230406,54,2328,False
4573,20220704,56,2108,False
4574,20220802,56,2574,False
4575,20220812,56,1918,False
4576,20240409,50,586,True
4577,20220725,56,833,False
4578,20250308,53,162,True
4579,20230403,54,4099,True
4580,20250327,53,403,True
4581,20240425,51,3890,True
4582,20250222,52,163,True
4583,20230406,54,4914,True
4584,20250417,53,4319,True
4585,20220707,56,2843,False
4586,20240321,50,3454,True
4587,20230317,54,619,True
4588,20250207,52,4205,True
4589,20240507,50,631,False
4590,20240425,51,1638,False
4591,20250313,53,3061,True
4592,20250503,53,1373,False
4593,20230315,54,790,False
4594,20250311,53,1137,False
4595,20250430,53,3714,True
4596,20240419,50,430,True
4597,20240427,50,2190,True
4598,20240401,51,3098,False
4599,20240409,51,2929,True
4600,20240318,50,1804,False
4601,20220807,56,4814,False
4602,20250418,53,3147,False
4603,20220823,56,3337,False
4604,20230326,54,526,False
4605,20250223,52,1926,False
4606,20230402,54,2745,True
4607,20241113,55,2130,True
4608,20220729,56,928,False
4609,20230403,54,2698,False
4610,20240330,51,1383,False
4611,20250222,52,1882,True
4612,20230403,54,2099,True
4613,20250426,53,3470,False
4614,20240410,51,1978,False
4615,20220814,56,1751,True
4616,20250210,52,1675,True
4617,20240322,50,371,True
4618,20250219,52,2801,True
4619,20241214,55,1927,True
4620,20250329,53,4410,True
4621,20240330,50,1311,False
4622,20220704,56,2471,False
4623,20241114,55,1312,False
4624,20241214,55,638,True
4625,20220808,56,4297,True
4626,20240415,51,3825,False
4627,20241217,55,1290,False
4628,20230315,54,662,True
4629,20220813,56,373,True
4630,20220824,56,1880,False
4631,20241114,55,2417,False
4632,20240407,51,476,True
4633,20241205,55,4933,True
4634,20240404,50,2178,False
4635,20220830,56,1511,True
4636,20241208,55,3265,True
4637,20220706,56,1407,True
4638,20241201,55,1065,False
4639,20240424,50,4022,True
4640,20240421,50,898,False
4641,20240424,50,1729,False
4642,20240331,50,3801,False
4643,20250220,52,952,True
4644,20240430,51,2709,False
4645,20220719,56,3572,True
4646,20230406,54,1090,False
4647,20250331,53,1217,False
4648,20250314,53,3564,False
4649,20240416,50,2891,False
4650,20220711,56,2401,False
4651,20240408,51,3337,True
4652,20250207,52,2004,True
4653,20240503,51,4455,False
4654,20240409,51,289,False
4655,20240505,51,4685,False
4656,20230325,54,145,False
4657,20241119,55,1186,False
4658,20220818,56,2017,True
4659,20241110,55,1026,True
4660,20220815,56,3629,True
4661,20240417,51,1523,False
4662,20240507,51,1025,True
4663,20240419,50,1697,True
4664,20240401,50,4778,False
4665,20250212,52,1693,True
4666,20240401,51,1669,False
4667,20230322,54,1989,True
4668,20250210,52,534,True
4669,20241124,55,1072,True
4670,20250223,52,4048,False
4671,20241118,55,3132,True
4672,20241104,55,4598,True
4673,20241101,55,2152,True
4674,20240401,51,3128,False
4675,20220717,56,254,False
4676,20250217,52,710,True
4677,20240505,50,2955,False
4678,20241204,55,685,True
4679,20241130,55,868,True
4680,20230318,54,3049,False
4681,20240418,50,1094,False
4682,20241130,55,4523,False
4683,20240507,50,383,False
4684,20220727,56,3848,True
4685,20220825,56,2199,False
4686,20220719,56,4724,False
4687,20250226,52,3736,False
4688,20250223,52,2431,True
4689,20250309,53,2984,True
4690,20240506,51,2665,False
4691,20250222,52,1291,True
4692,20240324,50,2623,False
4693,20250426,53,2584,True
4694,20241103,55,3679,True
4695,20250223,52,1073,False
4696,20241124,55,3503,False
4697,20241203,55,1061,True
4698,20220821,56,2743,True
4699,20240403,51,4948,True
4700,20230403,54,4185,False
4701,20250207,52,4189,True
4702,20230317,54,599,True
4703,20230403,54,1519,False
4704,20240325,50,1885,True
4705,20241102,55,3151,True
4706,20241116,55,2769,False
4707,20220709,56,981,False
4708,20241123,55,4485,True
4709,20241216,55,1981,False
4710,20241116,55,237,True
4711,20230315,54,4564,True
4712,20250315,53,1073,True
4713,20240409,51,4572,True
4714,20250416,53,2413,False
4715,20241216,55,1977,False
4716,20230406,54,1870,False
4717,20250418,53,328,False
4718,20241125,55,4501,False
4719,20240415,50,1061,False
4720,20250225,52,2924,False
4721,20241212,55,4410,True
4722,20240327,51,1056,False
4723,20250419,53,3953,False
4724,20220830,56,4791,True
4725,20250219,52,1513,False
4726,20250218,52,1930,True
4727,20250213,52,3414,True
4728,20241212,55,4660,True
4729,20220819,56,2084,False
4730,20220820,56,3198,True
4731,20220810,56,3086,False
4732,20250311,53,1676,True
4733,20240501,51,5,True
4734,20240420,51,2610,True
4735,20240326,50,4562,False
4736,20240430,51,1572,False
4737,20250420,53,4230,True
4738,20250208,52,1494,True
4739,20250217,52,4194,False
4740,20230318,54,3031,True
4741,20220825,56,347,True
4742,20250209,52,1764,False
4743,20230324,54,3138,True
4744,20241212,55,699,False
4745,20240422,51,740,True
4746,20240502,50,2405,False
4747,20250227,52,3850,True
4748,20250215,52,3710,False
4749,20250216,52,2326,False
4750,20250404,53,831,False
4751,20230327,54,4450,False
4752,20250224,52,3844,False
4753,20240409,51,2102,True
4754,20240327,50,182,False
4755,20250312,53,4836,True
4756,20220823,56,3209,False
4757,20250405,53,4485,True
4758,20250225,52,2378,False
4759,20241104,55,4700,True
4760,20220713,56,2864,False
4761,20250222,52,3939,True
4762,20241207,55,4807,True
4763,20250314,53,4147,True
4764,20220723,56,2409,True
4765,20241209,55,343,False
4766,20220720,56,346,False
4767,20240419,50,4713,True
4768,20250219,52,4221,True
4769,20250224,52,3892,True
4770,20240409,50,4317,True
4771,20250330,53,4374,False
4772,20220727,56,4880,False
4773,20220807,56,979,True
4774,20250326,53,3022,True
4775,20240410,51,4728,True
4776,20240423,50,2878,True
4777,20241104,55,477,True
4778,20250428,53,3545,True
4779,20240323,50,3492,True
4780,20250321,53,1172,True
4781,20240424,51,4504,False
4782,20241206,55,1972,False
4783,20250429,53,667,False
4784,20250321,53,1955,True
4785,20230328,54,2147,False
4786,20240330,50,1276,False
4787,20230320,54,921,False
4788,20241122,55,872,True
4789,20240501,51,1368,False
4790,20220725,56,1445,False
4791,20230329,54,1403,False
4792,20240503,50,88,False
4793,20250403,53,2570,True
4794,20250208,52,2817,False
4795,20230405,54,1479,True
4796,20220801,56,1287,True
4797,20240425,51,3904,False
4798,20240410,51,396,False
4799,20250227,52,4648,False
4800,20240317,50,2511,True
4801,20250217,52,623,False
4802,20240329,51,3264,True
4803,20241110,55,349,False
4804,20240405,50,884,False
4805,20250407,53,4140,False
4806,20230406,54,3628,False
4807,20240427,50,42,False
4808,20250503,53,658,True
4809,20240403,50,3248,False
4810,20250222,52,1307,True
4811,20250217,52,1960,True
4812,20240423,50,4941,False
4813,20240408,51,2405,False
4814,20230329,54,1019,False
4815,20220719,56,1608,False
4816,20230401,54,4349,False
4817,20241122,55,1440,False
4818,20240420,50,2312,False
4819,20240508,50,3345,False
4820,20241213,55,3212,False
4821,20241114,55,2047,True
4822,20250317,53,207,False
4823,20230314,54,1557,True
4824,20230316,54,811,False
4825,20220829,56,941,True
4826,20230324,54,2452,True
4827,20241202,55,1681,False
4828,20240329,50,1929,True
4829,20241202,55,151,True
4830,20230324,54,3316,True
4831,20230318,54,461,True
4832,20220811,56,3064,False
4833,20240421,50,1539,True
4834,20240427,51,4982,False
4835,20250217,52,1894,False
4836,20240414,50,3580,False
4837,20250328,53,4101,True
4838,20240506,51,4858,False
4839,20250210,52,1600,False
4840,20250327,53,1555,False
4841,20240409,50,3665,True
4842,20220711,56,4078,False
4843,20220718,56,4198,False
4844,20230317,54,1748,False
4845,20220820,56,276,False
4846,20240426,50,4363,True
4847,20230318,54,4641,False
4848,20250214,52,1904,False
4849,20240320,50,1340,True
4850,20240501,50,2277,False
4851,20240430,51,2352,False
4852,20240409,50,2931,True
4853,20250501,53,4569,False
4854,20241127,55,4008,True
4855,20230402,54,2702,False
4856,20241120,55,1294,True
4857,20250324,53,4077,False
4858,20250405,53,4344,True
4859,20220715,56,2072,False
4860,20240413,51,424,True
4861,20240401,50,2122,True
4862,20250331,53,2550,True
4863,20240413,51,1293,True
4864,20240329,51,18,False
4865,20220827,56,4877,True
4866,20241102,55,2636,True
4867,20250213,52,2549,True
4868,20240418,51,4203,False
4869,20220705,56,4239,True
4870,20230322,54,4707,True
4871,20230329,54,4785,False
4872,20241215,55,3066,False
4873,20250214,52,1602,False
4874,20241206,55,4882,True
4875,20220818,56,3546,False
4876,20241120,55,4559,False
4877,20240504,50,2376,True
4878,20230405,54,1301,True
4879,20230326,54,2408,False
4880,20241207,55,1155,True
4881,20230329,54,1727,True
4882,20240410,50,1378,True
4883,20230326,54,3826,True
4884,20250227,52,1640,True
4885,20230328,54,1254,True
4886,20240505,51,1387,True
4887,20240315,50,4537,True
4888,20220705,56,1751,True
4889,20241114,55,4961,True
4890,20250415,53,4851,True
4891,20241109,55,21,False
4892,20240404,50,3261,True
4893,20240505,51,2177,True
4894,20240405,51,1374,False
4895,20250220,52,3350,False
4896,20230314,54,2418,True
4897,20240411,50,3140,False
4898,20240316,50,3558,False
4899,20220825,56,2270,False
4900,20230402,54,1992,False
4901,20240419,50,4262,False
4902,20250409,53,166,False
4903,20250225,52,2695,False
4904,20250226,52,3877,True
4905,20240324,50,2164,True
4906,20241207,55,703,True
4907,20250211,52,4631,True
4908,20240412,50,1308,True
4909,20241114,55,326,True
4910,20240418,51,3290,True
4911,20240323,50,2957,True
4912,20250406,53,3787,True
4913,20240313,50,2974,False
4914,20250207,52,2522,True
4915,20240504,50,905,True
4916,20250428,53,4326,False
4917,20220729,56,2547,False
4918,20241203,55,1174,True
4919,20250320,53,3188,False
4920,20240404,51,1461,False
4921,20220828,56,4106,True
4922,20241114,55,4810,False
4923,20220819,56,4369,False
4924,20250215,52,4826,False
4925,20220730,56,4932,False
4926,20241111,55,1930,True
4927,20220806,56,1061,True
4928,20230405,54,4595,False
4929,20241109,55,504,True
4930,20250209,52,3827,False
4931,20230315,54,3076,True
4932,20241127,55,1216,True
4933,20240325,50,3179,True
4934,20220706,56,918,False
4935,20240406,51,3639,True
4936,20241205,55,2142,True
4937,20241107,55,2489,False
4938,20250211,52,2216,True
4939,20250219,52,4984,False
4940,20250418,53,1244,True
4941,20240328,50,577,False
4942,20240405,51,3355,False
4943,20240427,51,1060,False
4944,20250218,52,4360,True
4945,20230323,54,3396,False
4946,20240401,51,950,False
4947,20240407,51,3323,True
4948,20250213,52,3886,True
4949,20250429,53,2765,True
4950,20230406,54,2504,False
4951,20250215,52,3197,False
4952,20220728,56,1383,False
4953,20250228,52,201,False
4954,20220820,56,4588,False
4955,20240419,51,2262,False
4956,20241102,55,3261,False
4957,20240315,50,2332,False
4958,20241201,55,894,False
4959,20250323,53,695,False
4960,20250213,52,4608,True
4961,20220703,56,4567,True
4962,20240425,50,4643,True
4963,20240430,50,2522,False
4964,20230330,54,242,True
4965,20250207,52,1941,True
4966,20241206,55,1681,False
4967,20241117,55,804,False
4968,20220820,56,2592,True
4969,20220704,56,2115,True
4970,20250207,52,1748,True
4971,20240504,51,1688,False
4972,20230328,54,4664,False
4973,20250221,52,2641,False
4974,20240421,50,3900,True
4975,20250312,53,1623,True
4976,20250212,52,485,False
4977,20250408,53,3850,False
4978,20250223,52,3507,False
4979,20250312,53,2455,False
4980,20250411,53,2298,False
4981,20230401,54,4247,True
4982,20220713,56,2042,False
4983,20250223,52,4797,False
4984,20240410,50,3518,False
4985,20241123,55,3035,True
4986,20241108,55,2606,True
4987,20250212,52,1376,False
4988,20240501,51,1742,False
4989,20240429,50,2172,False
4990,20250314,53,4229,True
4991,20250228,52,3531,True
4992,20220826,56,3542,False
4993,20240410,51,3533,False
4994,20250218,52,432,False
4995,20250215,52,1122,True
4996,20230325,54,3521,False
4997,20220703,56,1672,False
4998,20230318,54,4966,True
4999,20250222,52,540,False
5000,20230317,54,2710,False
5001,20241217,55,1160,True
5002,20241212,55,2088,False
5003,20241112,55,4557,True
5004,20240419,51,2399,False
5005,20250318,53,4576,False
5006,20250225,52,2437,True
5007,20240428,50,2423,False
5008,20230402,54,167,False
5009,20240330,50,4885,True
5010,20250211,52,3747,True
5011,20240405,51,17,False
5012,20241121,55,1124,True
5013,20240320,50,614,False
5014,20230405,54,4140,True
5015,20240427,50,4152,True
5016,20220824,56,3803,False
5017,20230324,54,2672,True
5018,20250503,53,4608,True
5019,20250222,52,1819,False
5020,20250217,52,398,False
5021,20220810,56,4737,False
5022,20241126,55,1178,True
5023,20230315,54,385,False
5024,20230319,54,3233,True
5025,20240404,51,1453,True
5026,20250220,52,1910,True
5027,20250214,52,2299,True
5028,20230402,54,1568,True
5029,20240317,50,3086,True
5030,20240331,50,295,False
5031,20240416,50,406,False
5032,20230331,54,1663,False
5033,20241214,55,1430,False
5034,20240330,51,2634,False
5035,20250405,53,1101,True
5036,20250212,52,1905,False
5037,20240419,51,159,True
5038,20220817,56,1941,False
5039,20220726,56,4229,False
5040,20241106,55,1357,False
5041,20250225,52,2096,True
5042,20250207,52,1305,True
5043,20250216,52,2510,True
5044,20250212,52,2797,False
5045,20250414,53,4151,True
5046,20250224,52,2961,False
5047,20241112,55,3760,True
5048,20240422,51,1908,False
5049,20240505,50,1589,False
5050,20250208,52,4808,True
5051,20220704,56,1886,False
5052,20230329,54,1994,False
5053,20220721,56,1756,True
5054,20250331,53,175,True
5055,20241129,55,3700,True
5056,20240430,51,130,False
5057,20250404,53,3053,False
5058,20241119,55,900,True
5059,20250421,53,4297,True
5060,20240314,50,4629,True
5061,20230321,54,3174,False
5062,20241108,55,4724,True
5063,20230324,54,1634,True
5064,20240313,50,2473,True
5065,20250415,53,3074,True
5066,20230406,54,4431,False
5067,20230316,54,1781,False
5068,20220722,56,4005,True
5069,20240406,51,316,True
5070,20240413,51,468,True
5071,20250324,53,1445,True
5072,20250421,53,1957,False
5073,20250429,53,695,False
5074,20241118,55,2580,False
5075,20220830,56,164,False
5076,20250217,52,3782,False
5077,20240320,50,4065,True
5078,20250317,53,479,True
5079,20220814,56,3546,True
5080,20250403,53,2812,True
5081,20220727,56,3229,False
5082,20230402,54,4374,True
5083,20241125,55,490,False
5084,20241207,55,4745,False
5085,20240425,50,3321,True
